presc_no,plan_id,prod_id,presc_last_nm,presc_mid_nm,presc_first_nm,presc_street_addr,presc_city,presc_st,Zip,data_dt,week_bckt_1,week_bckt_2,week_bckt_3,week_bckt_4,week_bckt_5,week_bckt_6,week_bckt_7,week_bckt_8,week_bckt_9,week_bckt_10,week_bckt_11,week_bckt_12,week_bckt_13,week_bckt_14,week_bckt_15,week_bckt_16,week_bckt_17,week_bckt_18,week_bckt_19,week_bckt_20,week_bckt_21,week_bckt_22,week_bckt_23,week_bckt_24,week_bckt_25,week_bckt_26,week_bckt_27,week_bckt_28,week_bckt_29,week_bckt_30,week_bckt_31,week_bckt_32,week_bckt_33,week_bckt_34,week_bckt_35,week_bckt_36,week_bckt_37,week_bckt_38,week_bckt_39,week_bckt_40,week_bckt_41,week_bckt_42,week_bckt_43,week_bckt_44,week_bckt_45,week_bckt_46,week_bckt_47,week_bckt_48,week_bckt_49,week_bckt_50,week_bckt_51,week_bckt_52,week_bckt_53,week_bckt_54,week_bckt_55,week_bckt_56,week_bckt_57,week_bckt_58,week_bckt_59,week_bckt_60,week_bckt_61,week_bckt_62,week_bckt_63,week_bckt_64,week_bckt_65,week_bckt_66,week_bckt_67,week_bckt_68,week_bckt_69,week_bckt_70,week_bckt_71,week_bckt_72,week_bckt_73,week_bckt_74,week_bckt_75,week_bckt_76,week_bckt_77,week_bckt_78,week_bckt_79,week_bckt_80,week_bckt_81,week_bckt_82,week_bckt_83,week_bckt_84,week_bckt_85,week_bckt_86,week_bckt_87,week_bckt_88,week_bckt_89,week_bckt_90,week_bckt_91,week_bckt_92,week_bckt_93,week_bckt_94,week_bckt_95,week_bckt_96,week_bckt_97,week_bckt_98,week_bckt_99,week_bckt_100,week_bckt_101,week_bckt_102,week_bckt_103,week_bckt_104
PRESC372,PLAN3,PROD103,Steven,Michelle,York,88833 Brooks Cove Apt. 298,South Damon,Michigan,22592,3/31/18,10,3,7,6,9,9,4,9,8,2,6,2,4,6,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128,0,0,0,0,1.125,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC372,PLAN1,PROD103,Steven,Michelle,York,88833 Brooks Cove Apt. 298,South Damon,Michigan,87282,3/31/18,5,1,2,10,4,1,7,2,8,7,1,5,2,10,5,1,0,0,0,0,0,0,0,0,0,0,1.381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC372,PLAN2,PROD102,Steven,Michelle,York,88833 Brooks Cove Apt. 298,South Damon,Michigan,26582,3/31/18,5,10,9,3,8,3,3,5,7,9,5,8,9,8,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC373,PLAN2,PROD101,Christian,Thomas,Johnson,18262 Rodriguez Spring Apt. 755,Bernardfort,South Dakota,03849,3/31/18,3,6,7,7,8,6,5,10,4,10,5,5,4,10,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC373,PLAN2,PROD101,Christian,Thomas,Johnson,18262 Rodriguez Spring Apt. 755,Bernardfort,South Dakota,65826,3/31/18,1,2,1,10,9,6,10,10,10,3,5,9,9,8,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC374,PLAN1,PROD102,Dennis,Julie,Erickson,04699 Antonio Village Suite 941,Grayton,New York,06837,3/31/18,1,6,4,10,9,5,3,2,7,3,3,5,2,8,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC375,PLAN2,PROD103,Vanessa, ,Burch,603 Hayley Key,Rhondaville,South Carolina,90097,3/31/18,5,3,7,3,1,4,2,2,7,7,4,3,1,8,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04,0,1.036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC376,PLAN1,PROD102,Jacob,Andrea,Ramirez,7918 Knox Forks,Lawrenceborough,New Hampshire,85440,3/31/18,1,3,2,2,8,2,7,3,10,2,3,9,10,5,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC377,PLAN1,PROD102,Darius, ,Thomas,667 White Union Suite 228,North Crystalhaven,Indiana,64479,3/31/18,3,3,6,2,1,2,8,1,5,1,1,10,6,6,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC378,PLAN2,PROD103,Kyle,Michael,Pierce,46879 David Groves Apt. 328,Ryanstad,Alaska,84996,3/31/18,10,6,5,7,2,8,10,7,8,7,10,2,5,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC379,PLAN3,PROD103,Cassandra, ,Santiago,6446 Charles Motorway Suite 779,East Danielside,Iowa,37613,3/31/18,3,10,6,3,6,9,6,2,4,5,2,2,1,7,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC380,PLAN2,PROD101,Sara, ,Erickson,3139 Kimberly Curve Suite 107,Hernandezville,Delaware,26862,3/31/18,1,3,5,8,10,4,1,5,3,4,7,9,1,9,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC381,PLAN2,PROD102,Jessica,James,Garcia,01511 Alicia Street Suite 015,Bethburgh,South Dakota,33907,3/31/18,1,1,2,8,3,2,5,9,6,10,9,2,10,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC382,PLAN1,PROD102,Christopher,Robin,Nguyen,19083 Angela Port Apt. 023,Mistyborough,North Carolina,04418,3/31/18,3,9,2,2,5,6,6,1,7,8,9,10,3,4,8,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC383,PLAN2,PROD102,Franklin,Megan,Morris,258 Melissa Mill Apt. 123,New David,Alaska,17177,3/31/18,2,4,6,7,6,1,7,2,1,7,2,7,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC384,PLAN2,PROD102,Jeffrey,Jasmine,Scott,776 Brown Forks Suite 225,Durhamland,Nevada,93572,3/31/18,2,5,3,8,5,6,2,2,3,3,4,8,2,1,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.095,0,0,0,0,0,0,0,0,0,0
PRESC385,PLAN2,PROD103,Alisha,Cathy,Jones,9196 Campbell Dam Apt. 831,Alvarezview,Nebraska,05590,3/31/18,1,5,8,1,10,5,7,3,9,7,9,1,2,7,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.145,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC386,PLAN1,PROD102,Kevin,Jennifer,Hall,582 Payne Camp,New Kevin,New York,50206,3/31/18,5,7,3,7,5,8,4,6,8,6,5,5,3,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC386,PLAN1,PROD103,Kevin,Jennifer,Hall,582 Payne Camp,New Kevin,New York,46812,3/31/18,8,6,7,10,10,10,1,2,8,10,1,5,1,9,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC386,PLAN1,PROD103,Kevin,Jennifer,Hall,582 Payne Camp,New Kevin,New York,65811,3/31/18,10,7,9,6,4,1,4,2,5,5,9,1,8,8,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC387,PLAN1,PROD102,April,Julie,Dominguez,212 Smith Brook,Port Stevenland,Kansas,43734,3/31/18,7,10,3,5,9,3,10,7,10,3,2,9,7,7,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC388,PLAN1,PROD103,Willie, ,Ross,36308 Turner Square Suite 348,Kleinshire,Alabama,53025,3/31/18,10,5,2,3,2,6,3,7,4,10,5,10,4,9,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC389,PLAN1,PROD103,Jack,Amber,Garcia,43703 David Lodge Suite 000,South Kristinfort,Tennessee,23283,3/31/18,9,10,8,10,3,8,6,4,1,8,10,7,9,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC390,PLAN2,PROD103,Jeffrey,Kathleen,Munoz,805 Maria Vista Apt. 013,Williamsview,Minnesota,63338,3/31/18,6,3,8,2,6,7,1,9,5,10,9,3,3,5,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC390,PLAN1,PROD102,Jeffrey,Kathleen,Munoz,805 Maria Vista Apt. 013,Williamsview,Minnesota,21723,3/31/18,1,7,1,6,7,8,6,6,5,10,10,10,8,7,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PRESC390,PLAN3,PROD103,Jeffrey,Kathleen,Munoz,805 Maria Vista Apt. 013,Williamsview,Minnesota,80677,3/31/18,2,1,7,4,2,10,3,10,6,10,3,5,1,9,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC390,PLAN1,PROD102,Jeffrey,Kathleen,Munoz,805 Maria Vista Apt. 013,Williamsview,Minnesota,11684,3/31/18,7,9,8,3,3,4,4,2,2,7,3,3,2,9,8,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC391,PLAN1,PROD102,Tanya,Christina,Brock,6048 Rodriguez Brook Apt. 253,South Phillip,Utah,89101,3/31/18,6,7,8,7,7,2,1,7,9,4,2,4,10,8,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRESC391,PLAN3,PROD103,Tanya,Christina,Brock,6048 Rodriguez Brook Apt. 253,South Phillip,Utah,72246,3/31/18,5,7,4,7,7,2,1,10,2,2,7,1,10,7,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
PRESC392,PLAN3,PROD102,Mason,Crystal,Banks,037 Cochran Garden,Lake Rebeccamouth,Maryland,95917,3/31/18,5,5,6,4,1,3,5,6,7,10,9,10,8,10,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC392,PLAN3,PROD103,Mason,Crystal,Banks,037 Cochran Garden,Lake Rebeccamouth,Maryland,97418,3/31/18,9,7,4,1,6,2,8,6,10,5,1,5,10,10,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC392,PLAN2,PROD101,Mason,Crystal,Banks,037 Cochran Garden,Lake Rebeccamouth,Maryland,10555,3/31/18,1,9,7,2,2,2,7,5,4,4,9,3,1,7,6,4,0,0,0,0,0,0,0,0,0,0,1.153,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC392,PLAN3,PROD102,Mason,Crystal,Banks,037 Cochran Garden,Lake Rebeccamouth,Maryland,25479,3/31/18,3,4,10,5,4,3,3,6,4,5,8,9,9,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC392,PLAN3,PROD103,Mason,Crystal,Banks,037 Cochran Garden,Lake Rebeccamouth,Maryland,55057,3/31/18,3,6,9,9,4,1,6,6,8,1,9,10,10,5,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC392,PLAN3,PROD101,Mason,Crystal,Banks,037 Cochran Garden,Lake Rebeccamouth,Maryland,92970,3/31/18,9,1,6,1,8,1,7,2,3,5,6,5,8,9,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC393,PLAN2,PROD103,Michael, ,Chan,03474 English Turnpike Apt. 323,Josephstad,Vermont,79874,3/31/18,4,7,10,8,8,5,6,7,2,6,3,10,8,7,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC394,PLAN1,PROD102,Michelle,David,Thomas,44714 Higgins Village Suite 920,Lindsayland,Georgia,64119,3/31/18,9,1,4,10,5,4,7,2,10,6,2,8,6,10,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.087,0,0,0
PRESC395,PLAN3,PROD102,Scott,Diana,Green,6627 Jennifer Summit Apt. 450,Snydermouth,Massachusetts,40207,3/31/18,8,10,2,8,6,7,9,7,1,9,8,6,6,8,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC396,PLAN1,PROD101,Joshua, ,Cook,327 Marcus Track Suite 628,Andersonshire,Utah,94184,3/31/18,2,7,1,1,4,1,10,4,7,1,5,2,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1.009,0,0,0,0,0,1.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC396,PLAN2,PROD103,Joshua, ,Cook,327 Marcus Track Suite 628,Andersonshire,Utah,40645,3/31/18,3,7,10,9,6,10,8,1,6,1,3,7,7,10,5,6,0,0,0,0,0,0,0,1.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC396,PLAN3,PROD101,Joshua, ,Cook,327 Marcus Track Suite 628,Andersonshire,Utah,13249,3/31/18,4,7,8,7,7,3,5,3,5,5,9,1,6,8,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC396,PLAN1,PROD103,Joshua, ,Cook,327 Marcus Track Suite 628,Andersonshire,Utah,73475,3/31/18,10,8,1,4,9,4,7,8,5,4,3,10,7,3,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PRESC396,PLAN3,PROD102,Joshua, ,Cook,327 Marcus Track Suite 628,Andersonshire,Utah,08451,3/31/18,1,8,8,6,7,2,7,5,10,8,9,5,1,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PRESC397,PLAN1,PROD102,Brian, ,Cardenas,7472 Phyllis Spurs Apt. 811,Fishermouth,Florida,67725,3/31/18,4,8,10,9,5,6,5,3,1,3,3,5,2,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0,0,0,0,0,0
PRESC398,PLAN2,PROD102,Joshua,Daniel,Mcdaniel,36744 Caitlyn Avenue,Port Judy,Wisconsin,18449,3/31/18,6,2,9,4,2,8,7,4,9,3,4,7,2,10,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC399,PLAN3,PROD103,Gabriela, ,Smith,65023 Fox Place,Lake Ricardoport,South Carolina,36318,3/31/18,7,6,6,3,10,7,2,2,1,2,5,9,2,7,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRESC399,PLAN2,PROD102,Gabriela, ,Smith,65023 Fox Place,Lake Ricardoport,South Carolina,66172,3/31/18,8,6,9,4,4,6,3,5,5,8,3,4,7,7,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
